time
36.678271 ms
36.779393 ms
37.198968 ms
36.818703 ms
35.653018 ms
34.272009 ms
32.622837 ms
32.982283 ms
33.58164 ms
32.303394 ms
34.429942 ms
33.774793 ms
33.862974 ms
34.388911 ms
33.157665 ms
32.201043 ms
37.969978 ms
86.90005 ms
33.728302 ms
33.229635 ms
32.619449 ms
32.909371 ms
32.685488 ms
32.126952 ms
32.156712 ms
32.506737 ms
33.837385 ms
34.012436 ms
33.709843 ms
32.537327 ms
33.652101 ms
32.76169 ms
33.249866 ms
33.083314 ms
33.54181 ms
33.957995 ms
37.772556 ms
84.542039 ms
32.489006 ms
33.44309 ms
32.988362 ms
31.847428 ms
32.410846 ms
32.905952 ms
32.545307 ms
32.531397 ms
32.514606 ms
35.225652 ms
33.250006 ms
33.646011 ms
33.072474 ms
32.317474 ms
33.597371 ms
32.349475 ms
32.705569 ms
32.948962 ms
37.575993 ms
100.230944 ms
33.51418 ms
32.945343 ms
33.129144 ms
33.049274 ms
34.689815 ms
32.549097 ms
34.550903 ms
32.740009 ms
32.79017 ms
33.016934 ms
33.643971 ms
34.515383 ms
32.957213 ms
32.943902 ms
33.025144 ms
34.29636 ms
33.239106 ms
29.296155 ms
37.896406 ms
83.223822 ms
31.532824 ms
32.821621 ms
33.508159 ms
33.302367 ms
33.913344 ms
33.726043 ms
33.057684 ms
32.644558 ms
33.759774 ms
33.374768 ms
33.296037 ms
32.903921 ms
32.531366 ms
33.030854 ms
32.425775 ms
32.04157 ms
32.126542 ms
32.00365 ms
36.104203 ms
44.629056 ms
75.087736 ms
32.502927 ms
33.082133 ms
32.870871 ms
33.813324 ms
34.026796 ms
33.882375 ms
33.804614 ms
39.344225 ms
33.386539 ms
33.953375 ms
33.401999 ms
33.949915 ms
33.139824 ms
33.45721 ms
33.735922 ms
33.402158 ms
32.221842 ms
38.734308 ms
84.046543 ms
32.903361 ms
32.148572 ms
32.107212 ms
32.370854 ms
33.176365 ms
33.394018 ms
33.525259 ms
33.312977 ms
33.323307 ms
33.721102 ms
33.215407 ms
32.734719 ms
32.150432 ms
33.055394 ms
32.487496 ms
32.656718 ms
33.177076 ms
33.866514 ms
37.686375 ms
105.404323 ms
33.998116 ms
33.974716 ms
33.034163 ms
34.152989 ms
32.878852 ms
33.738412 ms
33.644871 ms
34.282509 ms
33.269957 ms
33.067004 ms
34.586804 ms
34.455062 ms
33.173925 ms
33.812643 ms
34.018887 ms
34.28786 ms
33.944575 ms
34.429452 ms
37.711035 ms
85.131667 ms
33.55281 ms
33.51982 ms
33.976385 ms
33.629981 ms
34.007426 ms
33.497969 ms
33.023274 ms
33.824364 ms
35.046789 ms
34.094077 ms
33.841924 ms
33.355748 ms
32.977143 ms
33.364128 ms
34.23033 ms
33.748182 ms
34.010756 ms
32.661069 ms
39.811733 ms
98.246729 ms
32.800951 ms
34.233649 ms
33.160886 ms
33.053243 ms
32.822871 ms
33.087674 ms
33.256646 ms
33.395178 ms
34.694966 ms
36.080953 ms
36.156575 ms
36.461218 ms
36.669421 ms
36.018842 ms
36.485709 ms
37.607253 ms
37.088307 ms
37.329839 ms
42.022821 ms
91.051484 ms
36.976805 ms
33.018744 ms
34.604324 ms
34.133157 ms
33.213206 ms
29.498027 ms
31.244109 ms
31.717407 ms
31.042537 ms
30.735543 ms
32.414566 ms
32.007229 ms
32.200732 ms
32.283044 ms
31.452113 ms
31.598955 ms
31.99598 ms
31.809878 ms
31.785447 ms
39.032782 ms
80.851491 ms
32.80382 ms
32.927782 ms
32.80549 ms
32.976212 ms
33.984196 ms
33.305746 ms
33.021473 ms
33.048384 ms
